id,level,dom_fr,ch,ch_fr,les,les_fr,notion_ar,comp,extype,diff,ambig,score,steps,nnot,nsub,nprop,statut,dup,src,src_type,src_num,nchars,why,body
9M-CH09-L01-EX025,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Construction géométrique,BASIQUE,False,-1,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-9eme-2019-2020-Mr-BEN-SLAMA.pdf,CONTROLE,3,208,une seule notion principale mobilisée; procédure courte (2 sous-question(s)); construction guidée sans raisonnement à produire,") : 4 (ن ارسم مستقيما ∆ مقترنا بالمعين (oo , ii ) : حيثoooo= 11 ( ) بالصم عين النقاط d وcc وbb وaa فاصلا تها علي الترتيب √5 و−3 و−1 و4 احسبbc وiiii لتكنpp منتصف [ab] وxxpp فاصلتها في المعين (o , i ) اوجد xxpp"
9M-CH09-L01-EX026,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,"Exploiter ou produire une représentation (graphique, tableau, symbolique)",Lecture graphique,BASIQUE,False,0,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-9eme-2019-2020-Mr-CHELLY-SAMI.pdf,CONTROLE,4,163,une seule notion principale mobilisée; procédure courte (2 sous-question(s)),") : 03 نقاط) نعتبر مستقيما مدرجا بالمعين ( 0 ,1) حيث 01 = 2cm 1) عين النقاط a وb و c و d فاصلاتها علي التوالي 3v2 وvz-و 2 و 1- d c احسب (2 3) قدم من الرسم البعد ba"
9M-CH09-L01-EX027,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,MOYEN,False,3,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-9eme-2019-2020-Mr-Trabelsy-Badreddyne.pdf,CONTROLE,3,330,une seule notion principale mobilisée; enchaînement long (5 sous-questions); exige une justification (prouver),: ليكن ([;];o) معينا متعامدا في المستوي 1) عين النقاط التاليه : (a(-3 ;4) b(-4;-3) c(2;-2) d ;-2)d(3 :5 2) اوجد احداثيات النقطه h منتصف [bd] ثم عينها. 3) بين ان h منتصف ac، ماهي طبيعه الرباعي abcd 4) ابن النقطه eمناظره النقطه a بالنسبه الي (oj) ماهي احداثياتها 5) حدد مجموعه النقاط (m(xjy حيث x=3و 4 ≤y≤5 2019 tunisie-college-ret-
9M-CH09-L01-EX028,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,MOYEN,False,3,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-9eme-2019-2020-Mr-ZOUARI-SAMI.pdf,CONTROLE,4,431,une seule notion principale mobilisée; enchaînement long (5 sous-questions); exige une justification (prouver),: (ل; 0 ; 1) معين في المستوي حيث : o1 = oj . 1) ا - عين النقاط : (4(1 ;2 و (b(-1; -2 و (c(3; -4 . ب - بين ان a و b متناظرتان بالنسبه الي o . 2) لتكن النقطه d حيث acbd متوازي الاضلاع . جد مع التعليل احداثيات النقطه d . 3) لتكن النقطه e المسقط العمودي ل c علي (o1) و النقطه f المسقط العمودي ل b علي (oi) . احسب البعد ef . 4) لتكن النقطه k مناظره c بالنسبه الي b . بين ان (k e (o1 . 3 4 8 -7 -6 -5 -4 -3- 2- 7 2019 tunisie college.net
9M-CH09-L01-EX029,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,DIFFICILE,False,5,8,2,8,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-9eme-2021-2022-Mr-ZOUARI-SAMI.pdf,CONTROLE,4,480,deux notions combinées; enchaînement long (8 sous-questions); raisonnement développé : prouver + justifier,": ( 0 ; 1 : 1) معين متعامد في المستوي حيث : 01 = 05 . 1) عين النقطتين : (a(3;2 و (b (-1; -4 . 2) جد احداثيات النقطه k منتصف [ab] ثم عين النقطه k. 3) لتكن c مناظره a بالنسبه الي ( o1) . ا - جد احداثيات c معللا جوابك . ب - احسب البعد ac . 4) جد احداثيات النقطه d حيث يكون الرباعي acbd متوازي الاضلاع . . (bd) 1(o1) : بين ان (5 6) جد المجموعه التاليه : a=|m (*,y)/x=3 et y 21-2 . www.tunisiecollege.net c 8 -7 6 -5- 3- 2- 1- * www.tunisiecollege.net © 2022 9 اساسي الاسم & اللقب :..."
9M-CH09-L01-EX030,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,DIFFICILE,False,4,4,2,4,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-9eme-2015-2016-Mr-bboussaffa-belgacem-2-.pdf,CONTROLE,4,535,deux notions combinées; plusieurs étapes (4 sous-questions); raisonnement développé : prouver + deduire,": ( 5 نقاط ) نعتبر (/,1،) معينا متعامدا في المستوي حيث o1 = oj = 1cm و(a(1;-3 و(b(-1,3 و (c(2;5 1) ا ) بين ان 0 منتصف [ab] . ب) ابن النقطه d مناظره c بالنسبه الي o ثم حدد احداثياتها. 2) ا ) بين ان الرباعي acbd متوازي الاضلاع . ب) ماهو مسقط النقطه c علي (bd) وفقا لمنحي (ad)؟ ج) ماهي مجموعه النقاط التي مساقطها a علي (ad) وفقا لمنحي (bd) ؟ 3) ا ) لتكن النقطه e مناظره النقطه c بالنسبه الي محور الترتيبات . حدد احداثيات النقطه e . ب) المستقيم ([o) يقطع (ce) في نقطهf . بين ان f منتصف [ce] ثم استنتج احداثياتها . 3015 tunisie college. net"
9M-CH09-L01-EX031,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,MOYEN,True,2,5,1,5,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-9eme-2015-2016-Mr-bboussaffa-belgacem.pdf,CONTROLE,1,434,une seule notion principale mobilisée; enchaînement long (5 sous-questions),": ( 3 نقاط ) يلي كل سوال من اسيله هذا التمرين عده اجابات ، احداها فقط صحيحه . نقل في كل مره رقم السوال واكتب امامه الحرف الموافق للاجابه الصحيحه. 0,1,/) (1)معين في المستوي و (a(-4; -5 و (b(6;5 اذن : التاسعه اساسيا ا) ((ab)//(0) . ب ) منصف ]) a منا b بلن ا 0, 1,/) (2)معين في المستوي و e و f نقطتان حيث (ef)//(0) اذن البعد e يساوي • |xe - xel (ج • iye - yf| (ب • ixe + xfi (ا 3) مقابل العدد v2 + 1- هو : ا) v2 -1 . -v2 +1 (ج . -2-1(ب ل"
9M-CH09-L01-EX032,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application directe,BASIQUE,False,0,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-9eme-2017-2018-Mr-Ben-Slama.pdf,CONTROLE,2,210,une seule notion principale mobilisée; procédure courte (2 sous-question(s)),") - :1 ن ) انقل الجدول التالي علي ورقتك وضع العلامه ( * ) في الخانه المناسبه : المقترح ب العباره تساول 21 v3 2 3 v3 اذا كان في معين ( 0,1,j) [bc] منتصف a [ab] منتصف c [ac] منتصف b (c(-1,v2), b(0,v2), a(1,v2 فان"
9M-CH09-L01-EX033,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,MOYEN,False,2,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-9eme-2018-2019-Mr-Ameur-Mounir.pdf,CONTROLE,3,690,une seule notion principale mobilisée; procédure courte (2 sous-question(s)); raisonnement développé : prouver + deduire + justifier,") : : نقاط 3 ) في الرسم املقابل بين ان احسب و a b c m n و وab −−4,5 mb−−1,5 ac −−6 ) ) mn // ) ) bc نعتبر و bc −−5 − mn bc − an ac −− − −− 2 3 mn nc 1 2 1 2 3 4 5 / / / / / / / / / / / / : : اوجد العدد احلقيقي في كل حاله لتكن العبارتني في امل عين بين ان احسب احسب احداثيات النقطه . احسب بين ان استنتج مساحه متوازي االضالع املستقيم املار من واملوازي ل وقطع في النقطه بين ان منتصف ليكن i ) ( j o ) ( a 2 3 ) ( b -1 ) ( c - 2 1 - 2 3 و و ) )bc // ) ) oj bc b i ac   لتكن مناظره بالنسبه اليd d abcd بين ان متوازي االضالع a h ) ) oi ) ) bc معلال جوابك اوجد احداثيات النقطهh ah ) ) ah ) ) oj ⊥ abcd 1 2 3 4 / / / / / / / / ) نقاط7 ) والنقاط معينا متعامدا في املستوي bõðíà@þáè i 1 oi = oj = حوث"
9M-CH09-L01-EX034,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,MOYEN,False,2,1,1,1,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-9eme-2019-2020-Mr-Allani-Najoua.pdf,CONTROLE,4,191,une seule notion principale mobilisée; procédure courte (1 sous-question(s)); exige une justification (prouver); construction puis démonstration sur la figure obtenue,)2 نقاط) ارسم متوازي اضلاع abcd و عين النقطتين [و ل منتصفي علي التوالي لضلعيه [ab] و [cd] 1) اثبت ان الرباعي ibjd متوازي اضلاع ae=ef=fc اثبت ان f في (bj) و يقطع e في (id) يقطع (ac) المستقيم(2
9M-CH09-L01-EX035,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,MOYEN,False,3,2,1,2,1,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-3-College-pilote-Math-pythagore-activites-algebriques-9eme-2014-2015-Mr-Benabdelkader-Ahmed.pdf,CONTROLE,2,382,une seule notion principale mobilisée; une propriété explicitement invoquée; procédure courte (2 sous-question(s)); raisonnement développé : prouver + deduire; résultats intermédiaires réutilisés (stratégie à construire),) : 6 نقاط ( 1 (ن عتبر العددين الحقيقيي : ن3 1 2 a − = و3 1 2 b + = / ا بين ان b مقلوب ل / ب بين ان 2 2 3 a = − وان2 2 3 b = + . a b 2 (في الرسم المقابل : abcd مربع قيس ضلعه1. ecd مثلث متقايس الاضلاع . fbc مثلث متقايس الاضلاع . / ا بين ان 3 1 2 ae − = . d c / ب ما هي طبيعه المثلث cef ؟ استنتج ان2 ef = . / ج بين ان 3 1 2 af + = . / د استنتج ان النقاط a وe وf هي علي استقامه واحده .
9M-CH09-L01-EX036,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,MOYEN,False,3,3,1,3,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-9eme-2016-2017-Mme-Allani.pdf,CONTROLE,6,308,une seule notion principale mobilisée; plusieurs étapes (3 sous-questions); exige une justification (prouver); construction puis démonstration sur la figure obtenue,)4 نقاط) 1) ارسم مستطيلا abcd حيث ab = 2cm وcb= 4cm لتكن [ منتصف القطعه [ad] ic و ib ا- احسب ب- اثبت ان المثلث bci قايم 2) ارسم المستقيم المار من b و العمودي علي (bd) حيث يقطع المستقيم (cd) في النقطه e اثبت ان ce = 8 ثم احسب be 3) ليكن [ck] الارتفاع الصادر من c في الثلث bce احسب kc 2017* tunisie college.net
9M-CH09-L01-EX037,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Raisonnement,MOYEN,False,2,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-9eme-2016-2017-Mme-Allani.pdf,CONTROLE,6,309,une seule notion principale mobilisée; procédure courte (2 sous-question(s)); exige une justification (prouver); construction puis démonstration sur la figure obtenue,)4 نقاط ) [bc] منتصف القطعه i لتكن cb= 4cmو ab= 2cm حيث abcd ارسم مستطيلا (1 id و ia ا- احسب ب- اثبت ان المثلث adi قايم 2) ارسم المستقيم المار من b و العمودي علي (bd) حيث يقطع المستقيم (cd) في النقطه e اثبت ان ce = 8 ثم احسب be 3) ليكن [ck] الارتفاع الصادر من c في الثلث bce احسب kc 2017 * tunisie college.net
9M-CH09-L01-EX038,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application indirecte,BASIQUE,False,1,3,1,3,1,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-9eme-2017-2018-Mr-Ameur-Mounir.pdf,CONTROLE,1,430,une seule notion principale mobilisée; une propriété explicitement invoquée; plusieurs étapes (3 sous-questions),: (4 نقاط) لكل سوال اجابه واحده صيعه اكتب رقم السوال ثم الاجابه المواقه له . في ما يلي a عدد حقيقي حيث (a>1 ) 1) اذا كان abcd مربع طول قطره @ =ac فان : ab = va /ا ab = v2a / ب ab = a / ج 2) مثلث متقايس الاضلاع طول ضلعه 2va اذن قيس ارتفاعه يساوي v3a /ا v2a / ب 2va /ج bc=2va ، ac=a-1 ، ab= a+1 مثلث حيث abc ليكن (3 اذن هذا المثلث قايم الزاويه في : ا/ a b /ب c / ج 4) في الرسم المقابل ab=a و ah=1 اذن : mh=va-1 /ب mh=va+1/ا mh=va /ج
9M-CH09-L01-EX039,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Application directe,BASIQUE,False,0,1,1,1,1,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-9eme-2017-2018-Mr-Ameur-Mounir.pdf,CONTROLE,2,133,une seule notion principale mobilisée; une propriété explicitement invoquée; procédure courte (1 sous-question(s)),: (3 نقاط ) h في الرسم المقابل efgh1 مربع طول ضلعه ef =4 و sef متقايس الاضلاع . ا/ احسب محيط الرباعي gesf ب/ احسب مساحه الخماسي hesfg
9M-CH09-L01-EX040,9e,Géométrie,CH09,Quadrilatères,L01,Quadrilatères particuliers,رباعيات الأضلاع الخاصّة,Mettre en œuvre une technique ou un procédé dans une activité géométrique,Démonstration,MOYEN,False,2,2,1,2,0,ORIGINAL_EXTRAIT,EXERCICE_DISTINCT,9eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-9eme-2017-2018-Mr-Ameur-Mounir.pdf,CONTROLE,4,293,une seule notion principale mobilisée; procédure courte (2 sous-question(s)); raisonnement développé : prouver + deduire,: (6 نقاط) ( وحده قيس الطول هي الصنتمتر ) ad = 4 و ab =10 مستطيل حيث abcd ليكن 1) لتكن النقطه m من [dc] حيث dm = 2 mb و ma ا/ احسب ب/ بين ان mba قايم الزاويه في m . 2) المستقيم (am) يقطع (bc) في النقطه n . mb2 = max mn ا/ بين ان b ب/ استنتج mn ج/ احسب nb c عملا موفقا 2018* tunisie college.net
